,PLAYER_NAME,combined_zone,SHOT_TYPE,TEAM_NAME,TEAM_ID,PLAYER_ID,FGM,FGA,FG%,shot_value,scaled_pts_per_OREB,OREB%,xpps
3649,Cody Zeller,In The Paint (Non-RA)_Left Side(L)_8-16 ft._2PT Field Goal,2PT Field Goal,Charlotte Hornets,1610612766,203469,1,4,0.25,2,0.3164127220415416,0.11764705882352941,0.5279187695919008
3650,Dwayne Bacon,In The Paint (Non-RA)_Left Side(L)_8-16 ft._2PT Field Goal,2PT Field Goal,Charlotte Hornets,1610612766,1628407,1,2,0.5,2,0.3164127220415416,0.11764705882352941,1.018612513061267
3651,Jeremy Lamb,In The Paint (Non-RA)_Left Side(L)_8-16 ft._2PT Field Goal,2PT Field Goal,Charlotte Hornets,1610612766,203087,3,9,0.3333333333333333,2,0.3164127220415416,0.11764705882352941,0.6914833507483562
3652,Kemba Walker,In The Paint (Non-RA)_Left Side(L)_8-16 ft._2PT Field Goal,2PT Field Goal,Charlotte Hornets,1610612766,202689,3,4,0.75,2,0.3164127220415416,0.11764705882352941,1.5093062565306337
3653,Malik Monk,In The Paint (Non-RA)_Left Side(L)_8-16 ft._2PT Field Goal,2PT Field Goal,Charlotte Hornets,1610612766,1628370,0,1,0.0,2,0.3164127220415416,0.11764705882352941,0.037225026122534303
3654,Marvin Williams,In The Paint (Non-RA)_Left Side(L)_8-16 ft._2PT Field Goal,2PT Field Goal,Charlotte Hornets,1610612766,101107,2,3,0.6666666666666666,2,0.3164127220415416,0.11764705882352941,1.345741675374178
3655,Miles Bridges,In The Paint (Non-RA)_Left Side(L)_8-16 ft._2PT Field Goal,2PT Field Goal,Charlotte Hornets,1610612766,1628970,0,1,0.0,2,0.3164127220415416,0.11764705882352941,0.037225026122534303
3656,Nicolas Batum,In The Paint (Non-RA)_Left Side(L)_8-16 ft._2PT Field Goal,2PT Field Goal,Charlotte Hornets,1610612766,201587,2,2,1.0,2,0.3164127220415416,0.11764705882352941,2.0
3657,Tony Parker,In The Paint (Non-RA)_Left Side(L)_8-16 ft._2PT Field Goal,2PT Field Goal,Charlotte Hornets,1610612766,2225,2,4,0.5,2,0.3164127220415416,0.11764705882352941,1.018612513061267
3658,Bismack Biyombo,Mid-Range_Right Side(R)_16-24 ft._2PT Field Goal,2PT Field Goal,Charlotte Hornets,1610612766,202687,0,1,0.0,2,1.6143950022787426,0.2,0.3228790004557485
3659,Dwayne Bacon,Mid-Range_Right Side(R)_16-24 ft._2PT Field Goal,2PT Field Goal,Charlotte Hornets,1610612766,1628407,1,1,1.0,2,1.6143950022787426,0.2,2.0
3660,Jeremy Lamb,Mid-Range_Right Side(R)_16-24 ft._2PT Field Goal,2PT Field Goal,Charlotte Hornets,1610612766,203087,1,3,0.3333333333333333,2,1.6143950022787426,0.2,0.8819193336371657
3661,Kemba Walker,Mid-Range_Right Side(R)_16-24 ft._2PT Field Goal,2PT Field Goal,Charlotte Hornets,1610612766,202689,3,3,1.0,2,1.6143950022787426,0.2,2.0
3662,Malik Monk,Mid-Range_Right Side(R)_16-24 ft._2PT Field Goal,2PT Field Goal,Charlotte Hornets,1610612766,1628370,0,3,0.0,2,1.6143950022787426,0.2,0.3228790004557485
3663,Marvin Williams,Mid-Range_Right Side(R)_16-24 ft._2PT Field Goal,2PT Field Goal,Charlotte Hornets,1610612766,101107,3,3,1.0,2,1.6143950022787426,0.2,2.0
3664,Michael Kidd-Gilchrist,Mid-Range_Right Side(R)_16-24 ft._2PT Field Goal,2PT Field Goal,Charlotte Hornets,1610612766,203077,2,5,0.4,2,1.6143950022787426,0.2,0.9937274002734491
3665,Miles Bridges,Mid-Range_Right Side(R)_16-24 ft._2PT Field Goal,2PT Field Goal,Charlotte Hornets,1610612766,1628970,0,1,0.0,2,1.6143950022787426,0.2,0.3228790004557485
3666,Nicolas Batum,Mid-Range_Right Side(R)_16-24 ft._2PT Field Goal,2PT Field Goal,Charlotte Hornets,1610612766,201587,3,5,0.6,2,1.6143950022787426,0.2,1.3291516001822994
3667,Tony Parker,Mid-Range_Right Side(R)_16-24 ft._2PT Field Goal,2PT Field Goal,Charlotte Hornets,1610612766,2225,0,3,0.0,2,1.6143950022787426,0.2,0.3228790004557485
3668,Bismack Biyombo,Restricted Area_Center(C)_Less Than 8 ft._2PT Field Goal,2PT Field Goal,Charlotte Hornets,1610612766,202687,6,7,0.8571428571428571,2,1.50518976235494,0.26804123711340205,1.7719218465702922
3669,Cody Zeller,Restricted Area_Center(C)_Less Than 8 ft._2PT Field Goal,2PT Field Goal,Charlotte Hornets,1610612766,203469,86,129,0.6666666666666666,2,1.50518976235494,0.26804123711340205,1.4678176419973485
3670,Devonte' Graham,Restricted Area_Center(C)_Less Than 8 ft._2PT Field Goal,2PT Field Goal,Charlotte Hornets,1610612766,1628984,8,10,0.8,2,1.50518976235494,0.26804123711340205,1.6806905851984093
3671,Dwayne Bacon,Restricted Area_Center(C)_Less Than 8 ft._2PT Field Goal,2PT Field Goal,Charlotte Hornets,1610612766,1628407,17,20,0.85,2,1.50518976235494,0.26804123711340205,1.7605179388988068
3672,Frank Kaminsky,Restricted Area_Center(C)_Less Than 8 ft._2PT Field Goal,2PT Field Goal,Charlotte Hornets,1610612766,1626163,16,25,0.64,2,1.50518976235494,0.26804123711340205,1.4252430533571365
3673,Jeremy Lamb,Restricted Area_Center(C)_Less Than 8 ft._2PT Field Goal,2PT Field Goal,Charlotte Hornets,1610612766,203087,66,122,0.5409836065573771,2,1.50518976235494,0.26804123711340205,1.2671587201274965
3674,Kemba Walker,Restricted Area_Center(C)_Less Than 8 ft._2PT Field Goal,2PT Field Goal,Charlotte Hornets,1610612766,202689,88,172,0.5116279069767442,2,1.50518976235494,0.26804123711340205,1.2202909638565806
3675,Malik Monk,Restricted Area_Center(C)_Less Than 8 ft._2PT Field Goal,2PT Field Goal,Charlotte Hornets,1610612766,1628370,34,58,0.5862068965517241,2,1.50518976235494,0.26804123711340205,1.3393598314449844
3676,Marvin Williams,Restricted Area_Center(C)_Less Than 8 ft._2PT Field Goal,2PT Field Goal,Charlotte Hornets,1610612766,101107,26,43,0.6046511627906976,2,1.50518976235494,0.26804123711340205,1.3688069707410413
3677,Michael Kidd-Gilchrist,Restricted Area_Center(C)_Less Than 8 ft._2PT Field Goal,2PT Field Goal,Charlotte Hornets,1610612766,203077,54,92,0.5869565217391305,2,1.50518976235494,0.26804123711340205,1.3405566433445406
3678,Miles Bridges,Restricted Area_Center(C)_Less Than 8 ft._2PT Field Goal,2PT Field Goal,Charlotte Hornets,1610612766,1628970,53,75,0.7066666666666667,2,1.50518976235494,0.26804123711340205,1.5316795249576667
3679,Nicolas Batum,Restricted Area_Center(C)_Less Than 8 ft._2PT Field Goal,2PT Field Goal,Charlotte Hornets,1610612766,201587,36,60,0.6,2,1.50518976235494,0.26804123711340205,1.3613811703968182
3680,Tony Parker,Restricted Area_Center(C)_Less Than 8 ft._2PT Field Goal,2PT Field Goal,Charlotte Hornets,1610612766,2225,46,87,0.5287356321839081,2,1.50518976235494,0.26804123711340205,1.24760425247901
3681,Willy Hernangomez,Restricted Area_Center(C)_Less Than 8 ft._2PT Field Goal,2PT Field Goal,Charlotte Hornets,1610612766,1626195,43,67,0.6417910447761194,2,1.50518976235494,0.26804123711340205,1.428102540653867
3682,Blake Griffin,Mid-Range_Right Side Center(RC)_16-24 ft._2PT Field Goal,2PT Field Goal,Detroit Pistons,1610612765,201933,3,6,0.5,2,1.4845967742550226,0.21739130434782608,1.1613692145929373
3683,Glenn Robinson III,Mid-Range_Right Side Center(RC)_16-24 ft._2PT Field Goal,2PT Field Goal,Detroit Pistons,1610612765,203922,0,1,0.0,2,1.4845967742550226,0.21739130434782608,0.3227384291858745
3684,Ish Smith,Mid-Range_Right Side Center(RC)_16-24 ft._2PT Field Goal,2PT Field Goal,Detroit Pistons,1610612765,202397,3,7,0.42857142857142855,2,1.4845967742550226,0.21739130434782608,1.0415648166776426
3685,Jon Leuer,Mid-Range_Right Side Center(RC)_16-24 ft._2PT Field Goal,2PT Field Goal,Detroit Pistons,1610612765,202720,0,1,0.0,2,1.4845967742550226,0.21739130434782608,0.3227384291858745
3686,Jose Calderon,Mid-Range_Right Side Center(RC)_16-24 ft._2PT Field Goal,2PT Field Goal,Detroit Pistons,1610612765,101181,4,5,0.8,2,1.4845967742550226,0.21739130434782608,1.664547685837175
3687,Langston Galloway,Mid-Range_Right Side Center(RC)_16-24 ft._2PT Field Goal,2PT Field Goal,Detroit Pistons,1610612765,204038,3,6,0.5,2,1.4845967742550226,0.21739130434782608,1.1613692145929373
3688,Luke Kennard,Mid-Range_Right Side Center(RC)_16-24 ft._2PT Field Goal,2PT Field Goal,Detroit Pistons,1610612765,1628379,0,2,0.0,2,1.4845967742550226,0.21739130434782608,0.3227384291858745
3689,Reggie Bullock,Mid-Range_Right Side Center(RC)_16-24 ft._2PT Field Goal,2PT Field Goal,Detroit Pistons,1610612765,203493,4,4,1.0,2,1.4845967742550226,0.21739130434782608,2.0
3690,Reggie Jackson,Mid-Range_Right Side Center(RC)_16-24 ft._2PT Field Goal,2PT Field Goal,Detroit Pistons,1610612765,202704,3,8,0.375,2,1.4845967742550226,0.21739130434782608,0.9517115182411715
3691,Stanley Johnson,Mid-Range_Right Side Center(RC)_16-24 ft._2PT Field Goal,2PT Field Goal,Detroit Pistons,1610612765,1626169,0,1,0.0,2,1.4845967742550226,0.21739130434782608,0.3227384291858745
3692,Zaza Pachulia,Mid-Range_Right Side Center(RC)_16-24 ft._2PT Field Goal,2PT Field Goal,Detroit Pistons,1610612765,2585,0,2,0.0,2,1.4845967742550226,0.21739130434782608,0.3227384291858745
3693,Bogdan Bogdanovic,In The Paint (Non-RA)_Center(C)_8-16 ft._2PT Field Goal,2PT Field Goal,Sacramento Kings,1610612758,203992,7,16,0.4375,2,0.9190473521516707,0.19626168224299065,0.9764602509092674
3694,Buddy Hield,In The Paint (Non-RA)_Center(C)_8-16 ft._2PT Field Goal,2PT Field Goal,Sacramento Kings,1610612758,1627741,11,20,0.55,2,0.9190473521516707,0.19626168224299065,1.181168200727414
3695,De'Aaron Fox,In The Paint (Non-RA)_Center(C)_8-16 ft._2PT Field Goal,2PT Field Goal,Sacramento Kings,1610612758,1628368,23,45,0.5111111111111111,2,0.9190473521516707,0.19626168224299065,1.110404958814968
3696,Frank Mason,In The Paint (Non-RA)_Center(C)_8-16 ft._2PT Field Goal,2PT Field Goal,Sacramento Kings,1610612758,1628412,4,11,0.36363636363636365,2,0.9190473521516707,0.19626168224299065,0.8420560414327065
3697,Harry Giles III,In The Paint (Non-RA)_Center(C)_8-16 ft._2PT Field Goal,2PT Field Goal,Sacramento Kings,1610612758,1628385,4,17,0.23529411764705882,2,0.9190473521516707,0.19626168224299065,0.6085211254191347
3698,Iman Shumpert,In The Paint (Non-RA)_Center(C)_8-16 ft._2PT Field Goal,2PT Field Goal,Sacramento Kings,1610612758,202697,1,3,0.3333333333333333,2,0.9190473521516707,0.19626168224299065,0.7869158529295021
3699,Justin Jackson,In The Paint (Non-RA)_Center(C)_8-16 ft._2PT Field Goal,2PT Field Goal,Sacramento Kings,1610612758,1628382,4,10,0.4,2,0.9190473521516707,0.19626168224299065,0.908224267636552
3700,Kosta Koufos,In The Paint (Non-RA)_Center(C)_8-16 ft._2PT Field Goal,2PT Field Goal,Sacramento Kings,1610612758,201585,9,18,0.5,2,0.9190473521516707,0.19626168224299065,1.0901868896971265
3701,Marvin Bagley III,In The Paint (Non-RA)_Center(C)_8-16 ft._2PT Field Goal,2PT Field Goal,Sacramento Kings,1610612758,1628963,5,15,0.3333333333333333,2,0.9190473521516707,0.19626168224299065,0.7869158529295021
3702,Nemanja Bjelica,In The Paint (Non-RA)_Center(C)_8-16 ft._2PT Field Goal,2PT Field Goal,Sacramento Kings,1610612758,202357,4,8,0.5,2,0.9190473521516707,0.19626168224299065,1.0901868896971265
3703,Willie Cauley-Stein,In The Paint (Non-RA)_Center(C)_8-16 ft._2PT Field Goal,2PT Field Goal,Sacramento Kings,1610612758,1626161,5,18,0.2777777777777778,2,0.9190473521516707,0.19626168224299065,0.6858255073402939
3704,Yogi Ferrell,In The Paint (Non-RA)_Center(C)_8-16 ft._2PT Field Goal,2PT Field Goal,Sacramento Kings,1610612758,1627812,3,6,0.5,2,0.9190473521516707,0.19626168224299065,1.0901868896971265
3705,Bogdan Bogdanovic,In The Paint (Non-RA)_Left Side(L)_8-16 ft._2PT Field Goal,2PT Field Goal,Sacramento Kings,1610612758,203992,0,3,0.0,2,0.7336213121177848,0.25,0.1834053280294462
3706,Buddy Hield,In The Paint (Non-RA)_Left Side(L)_8-16 ft._2PT Field Goal,2PT Field Goal,Sacramento Kings,1610612758,1627741,0,2,0.0,2,0.7336213121177848,0.25,0.1834053280294462
3707,De'Aaron Fox,In The Paint (Non-RA)_Left Side(L)_8-16 ft._2PT Field Goal,2PT Field Goal,Sacramento Kings,1610612758,1628368,6,14,0.42857142857142855,2,0.7336213121177848,0.25,0.961945901731112
3708,Frank Mason,In The Paint (Non-RA)_Left Side(L)_8-16 ft._2PT Field Goal,2PT Field Goal,Sacramento Kings,1610612758,1628412,0,1,0.0,2,0.7336213121177848,0.25,0.1834053280294462
3709,Harry Giles III,In The Paint (Non-RA)_Left Side(L)_8-16 ft._2PT Field Goal,2PT Field Goal,Sacramento Kings,1610612758,1628385,4,5,0.8,2,0.7336213121177848,0.25,1.6366810656058892
3710,Justin Jackson,In The Paint (Non-RA)_Left Side(L)_8-16 ft._2PT Field Goal,2PT Field Goal,Sacramento Kings,1610612758,1628382,0,2,0.0,2,0.7336213121177848,0.25,0.1834053280294462
3711,Kosta Koufos,In The Paint (Non-RA)_Left Side(L)_8-16 ft._2PT Field Goal,2PT Field Goal,Sacramento Kings,1610612758,201585,0,3,0.0,2,0.7336213121177848,0.25,0.1834053280294462
3712,Marvin Bagley III,In The Paint (Non-RA)_Left Side(L)_8-16 ft._2PT Field Goal,2PT Field Goal,Sacramento Kings,1610612758,1628963,1,3,0.3333333333333333,2,0.7336213121177848,0.25,0.7889368853529641
3713,Nemanja Bjelica,In The Paint (Non-RA)_Left Side(L)_8-16 ft._2PT Field Goal,2PT Field Goal,Sacramento Kings,1610612758,202357,1,2,0.5,2,0.7336213121177848,0.25,1.0917026640147232
3714,Troy Williams,In The Paint (Non-RA)_Left Side(L)_8-16 ft._2PT Field Goal,2PT Field Goal,Sacramento Kings,1610612758,1627786,0,2,0.0,2,0.7336213121177848,0.25,0.1834053280294462
3715,Willie Cauley-Stein,In The Paint (Non-RA)_Left Side(L)_8-16 ft._2PT Field Goal,2PT Field Goal,Sacramento Kings,1610612758,1626161,0,3,0.0,2,0.7336213121177848,0.25,0.1834053280294462
3716,Bogdan Bogdanovic,In The Paint (Non-RA)_Right Side(R)_8-16 ft._2PT Field Goal,2PT Field Goal,Sacramento Kings,1610612758,203992,1,4,0.25,2,0.9005047481482821,0.23809523809523808,0.6608044193121932
3717,Buddy Hield,In The Paint (Non-RA)_Right Side(R)_8-16 ft._2PT Field Goal,2PT Field Goal,Sacramento Kings,1610612758,1627741,2,5,0.4,2,0.9005047481482821,0.23809523809523808,0.9286435354497546
3718,De'Aaron Fox,In The Paint (Non-RA)_Right Side(R)_8-16 ft._2PT Field Goal,2PT Field Goal,Sacramento Kings,1610612758,1628368,1,3,0.3333333333333333,2,0.9005047481482821,0.23809523809523808,0.809603928277505
3719,Frank Mason,In The Paint (Non-RA)_Right Side(R)_8-16 ft._2PT Field Goal,2PT Field Goal,Sacramento Kings,1610612758,1628412,0,1,0.0,2,0.9005047481482821,0.23809523809523808,0.21440589241625763
3720,Harry Giles III,In The Paint (Non-RA)_Right Side(R)_8-16 ft._2PT Field Goal,2PT Field Goal,Sacramento Kings,1610612758,1628385,0,1,0.0,2,0.9005047481482821,0.23809523809523808,0.21440589241625763
3721,Justin Jackson,In The Paint (Non-RA)_Right Side(R)_8-16 ft._2PT Field Goal,2PT Field Goal,Sacramento Kings,1610612758,1628382,3,5,0.6,2,0.9005047481482821,0.23809523809523808,1.285762356966503
3722,Marvin Bagley III,In The Paint (Non-RA)_Right Side(R)_8-16 ft._2PT Field Goal,2PT Field Goal,Sacramento Kings,1610612758,1628963,1,3,0.3333333333333333,2,0.9005047481482821,0.23809523809523808,0.809603928277505
3723,Nemanja Bjelica,In The Paint (Non-RA)_Right Side(R)_8-16 ft._2PT Field Goal,2PT Field Goal,Sacramento Kings,1610612758,202357,2,5,0.4,2,0.9005047481482821,0.23809523809523808,0.9286435354497546
3724,Willie Cauley-Stein,In The Paint (Non-RA)_Right Side(R)_8-16 ft._2PT Field Goal,2PT Field Goal,Sacramento Kings,1610612758,1626161,1,5,0.2,2,0.9005047481482821,0.23809523809523808,0.5715247139330062
3725,Yogi Ferrell,In The Paint (Non-RA)_Right Side(R)_8-16 ft._2PT Field Goal,2PT Field Goal,Sacramento Kings,1610612758,1627812,1,1,1.0,2,0.9005047481482821,0.23809523809523808,2.0
3726,Bogdan Bogdanovic,Mid-Range_Center(C)_8-16 ft._2PT Field Goal,2PT Field Goal,Sacramento Kings,1610612758,203992,2,4,0.5,2,1.0465277546749672,0.2222222222222222,1.116280861630552
3727,Buddy Hield,Mid-Range_Center(C)_8-16 ft._2PT Field Goal,2PT Field Goal,Sacramento Kings,1610612758,1627741,3,5,0.6,2,1.0465277546749672,0.2222222222222222,1.2930246893044415
3728,De'Aaron Fox,Mid-Range_Center(C)_8-16 ft._2PT Field Goal,2PT Field Goal,Sacramento Kings,1610612758,1628368,1,2,0.5,2,1.0465277546749672,0.2222222222222222,1.116280861630552
3729,Harry Giles III,Mid-Range_Center(C)_8-16 ft._2PT Field Goal,2PT Field Goal,Sacramento Kings,1610612758,1628385,1,4,0.25,2,1.0465277546749672,0.2222222222222222,0.6744212924458278
3730,Iman Shumpert,Mid-Range_Center(C)_8-16 ft._2PT Field Goal,2PT Field Goal,Sacramento Kings,1610612758,202697,1,2,0.5,2,1.0465277546749672,0.2222222222222222,1.116280861630552
3731,Justin Jackson,Mid-Range_Center(C)_8-16 ft._2PT Field Goal,2PT Field Goal,Sacramento Kings,1610612758,1628382,1,3,0.3333333333333333,2,1.0465277546749672,0.2222222222222222,0.8217078155074025
3732,Kosta Koufos,Mid-Range_Center(C)_8-16 ft._2PT Field Goal,2PT Field Goal,Sacramento Kings,1610612758,201585,1,1,1.0,2,1.0465277546749672,0.2222222222222222,2.0
3733,Marvin Bagley III,Mid-Range_Center(C)_8-16 ft._2PT Field Goal,2PT Field Goal,Sacramento Kings,1610612758,1628963,1,3,0.3333333333333333,2,1.0465277546749672,0.2222222222222222,0.8217078155074025
3734,Skal Labissiere,Mid-Range_Center(C)_8-16 ft._2PT Field Goal,2PT Field Goal,Sacramento Kings,1610612758,1627746,1,1,1.0,2,1.0465277546749672,0.2222222222222222,2.0
3735,Willie Cauley-Stein,Mid-Range_Center(C)_8-16 ft._2PT Field Goal,2PT Field Goal,Sacramento Kings,1610612758,1626161,3,7,0.42857142857142855,2,1.0465277546749672,0.2222222222222222,0.9900352704349165
3736,Yogi Ferrell,Mid-Range_Center(C)_8-16 ft._2PT Field Goal,2PT Field Goal,Sacramento Kings,1610612758,1627812,0,1,0.0,2,1.0465277546749672,0.2222222222222222,0.2325617232611038
3737,Bogdan Bogdanovic,Mid-Range_Left Side Center(LC)_16-24 ft._2PT Field Goal,2PT Field Goal,Sacramento Kings,1610612758,203992,3,5,0.6,2,1.2898994322194424,0.11363636363636363,1.258631792373611
3738,Buddy Hield,Mid-Range_Left Side Center(LC)_16-24 ft._2PT Field Goal,2PT Field Goal,Sacramento Kings,1610612758,1627741,11,22,0.5,2,1.2898994322194424,0.11363636363636363,1.0732897404670139
3739,De'Aaron Fox,Mid-Range_Left Side Center(LC)_16-24 ft._2PT Field Goal,2PT Field Goal,Sacramento Kings,1610612758,1628368,11,28,0.39285714285714285,2,1.2898994322194424,0.11363636363636363,0.8747089705670882
3740,Frank Mason,Mid-Range_Left Side Center(LC)_16-24 ft._2PT Field Goal,2PT Field Goal,Sacramento Kings,1610612758,1628412,3,4,0.75,2,1.2898994322194424,0.11363636363636363,1.536644870233507
3741,Iman Shumpert,Mid-Range_Left Side Center(LC)_16-24 ft._2PT Field Goal,2PT Field Goal,Sacramento Kings,1610612758,202697,2,6,0.3333333333333333,2,1.2898994322194424,0.11363636363636363,0.764386320622685
3742,Justin Jackson,Mid-Range_Left Side Center(LC)_16-24 ft._2PT Field Goal,2PT Field Goal,Sacramento Kings,1610612758,1628382,1,3,0.3333333333333333,2,1.2898994322194424,0.11363636363636363,0.764386320622685
3743,Marvin Bagley III,Mid-Range_Left Side Center(LC)_16-24 ft._2PT Field Goal,2PT Field Goal,Sacramento Kings,1610612758,1628963,0,1,0.0,2,1.2898994322194424,0.11363636363636363,0.14657948093402753
3744,Nemanja Bjelica,Mid-Range_Left Side Center(LC)_16-24 ft._2PT Field Goal,2PT Field Goal,Sacramento Kings,1610612758,202357,2,2,1.0,2,1.2898994322194424,0.11363636363636363,2.0
3745,Skal Labissiere,Mid-Range_Left Side Center(LC)_16-24 ft._2PT Field Goal,2PT Field Goal,Sacramento Kings,1610612758,1627746,1,2,0.5,2,1.2898994322194424,0.11363636363636363,1.0732897404670139
3746,Willie Cauley-Stein,Mid-Range_Left Side Center(LC)_16-24 ft._2PT Field Goal,2PT Field Goal,Sacramento Kings,1610612758,1626161,1,3,0.3333333333333333,2,1.2898994322194424,0.11363636363636363,0.764386320622685
3747,Yogi Ferrell,Mid-Range_Left Side Center(LC)_16-24 ft._2PT Field Goal,2PT Field Goal,Sacramento Kings,1610612758,1627812,1,4,0.25,2,1.2898994322194424,0.11363636363636363,0.6099346107005207
3748,Bogdan Bogdanovic,Mid-Range_Right Side(R)_16-24 ft._2PT Field Goal,2PT Field Goal,Sacramento Kings,1610612758,203992,1,5,0.2,2,2.2633861423973434,0.047619047619047616,0.4862242339960893
3749,Buddy Hield,Mid-Range_Right Side(R)_16-24 ft._2PT Field Goal,2PT Field Goal,Sacramento Kings,1610612758,1627741,6,10,0.6,2,2.2633861423973434,0.047619047619047616,1.2431121169980446
3750,De'Aaron Fox,Mid-Range_Right Side(R)_16-24 ft._2PT Field Goal,2PT Field Goal,Sacramento Kings,1610612758,1628368,0,2,0.0,2,2.2633861423973434,0.047619047619047616,0.10778029249511158
3751,Frank Mason,Mid-Range_Right Side(R)_16-24 ft._2PT Field Goal,2PT Field Goal,Sacramento Kings,1610612758,1628412,0,1,0.0,2,2.2633861423973434,0.047619047619047616,0.10778029249511158
3752,Harry Giles III,Mid-Range_Right Side(R)_16-24 ft._2PT Field Goal,2PT Field Goal,Sacramento Kings,1610612758,1628385,0,3,0.0,2,2.2633861423973434,0.047619047619047616,0.10778029249511158
3753,Iman Shumpert,Mid-Range_Right Side(R)_16-24 ft._2PT Field Goal,2PT Field Goal,Sacramento Kings,1610612758,202697,2,5,0.4,2,2.2633861423973434,0.047619047619047616,0.864668175497067
3754,Justin Jackson,Mid-Range_Right Side(R)_16-24 ft._2PT Field Goal,2PT Field Goal,Sacramento Kings,1610612758,1628382,1,1,1.0,2,2.2633861423973434,0.047619047619047616,2.0
3755,Marvin Bagley III,Mid-Range_Right Side(R)_16-24 ft._2PT Field Goal,2PT Field Goal,Sacramento Kings,1610612758,1628963,1,2,0.5,2,2.2633861423973434,0.047619047619047616,1.0538901462475558
3756,Nemanja Bjelica,Mid-Range_Right Side(R)_16-24 ft._2PT Field Goal,2PT Field Goal,Sacramento Kings,1610612758,202357,0,1,0.0,2,2.2633861423973434,0.047619047619047616,0.10778029249511158
3757,Troy Williams,Mid-Range_Right Side(R)_16-24 ft._2PT Field Goal,2PT Field Goal,Sacramento Kings,1610612758,1627786,0,2,0.0,2,2.2633861423973434,0.047619047619047616,0.10778029249511158
3758,Willie Cauley-Stein,Mid-Range_Right Side(R)_16-24 ft._2PT Field Goal,2PT Field Goal,Sacramento Kings,1610612758,1626161,1,1,1.0,2,2.2633861423973434,0.047619047619047616,2.0
3759,Yogi Ferrell,Mid-Range_Right Side(R)_16-24 ft._2PT Field Goal,2PT Field Goal,Sacramento Kings,1610612758,1627812,1,1,1.0,2,2.2633861423973434,0.047619047619047616,2.0
3760,Bogdan Bogdanovic,Mid-Range_Right Side(R)_8-16 ft._2PT Field Goal,2PT Field Goal,Sacramento Kings,1610612758,203992,2,2,1.0,2,1.873991458326183,0.16129032258064516,2.0
3761,Buddy Hield,Mid-Range_Right Side(R)_8-16 ft._2PT Field Goal,2PT Field Goal,Sacramento Kings,1610612758,1627741,3,10,0.3,2,1.873991458326183,0.16129032258064516,0.8115796807787625
3762,De'Aaron Fox,Mid-Range_Right Side(R)_8-16 ft._2PT Field Goal,2PT Field Goal,Sacramento Kings,1610612758,1628368,4,7,0.5714285714285714,2,1.873991458326183,0.16129032258064516,1.272395722925773
3763,Harry Giles III,Mid-Range_Right Side(R)_8-16 ft._2PT Field Goal,2PT Field Goal,Sacramento Kings,1610612758,1628385,2,2,1.0,2,1.873991458326183,0.16129032258064516,2.0
3764,Iman Shumpert,Mid-Range_Right Side(R)_8-16 ft._2PT Field Goal,2PT Field Goal,Sacramento Kings,1610612758,202697,3,5,0.6,2,1.873991458326183,0.16129032258064516,1.3209026747307215
3765,Justin Jackson,Mid-Range_Right Side(R)_8-16 ft._2PT Field Goal,2PT Field Goal,Sacramento Kings,1610612758,1628382,3,7,0.42857142857142855,2,1.873991458326183,0.16129032258064516,1.0298609639010305
3766,Kosta Koufos,Mid-Range_Right Side(R)_8-16 ft._2PT Field Goal,2PT Field Goal,Sacramento Kings,1610612758,201585,1,2,0.5,2,1.873991458326183,0.16129032258064516,1.1511283434134019
3767,Marvin Bagley III,Mid-Range_Right Side(R)_8-16 ft._2PT Field Goal,2PT Field Goal,Sacramento Kings,1610612758,1628963,3,8,0.375,2,1.873991458326183,0.16129032258064516,0.9389104292667523
3768,Nemanja Bjelica,Mid-Range_Right Side(R)_8-16 ft._2PT Field Goal,2PT Field Goal,Sacramento Kings,1610612758,202357,0,1,0.0,2,1.873991458326183,0.16129032258064516,0.3022566868268037
3769,Willie Cauley-Stein,Mid-Range_Right Side(R)_8-16 ft._2PT Field Goal,2PT Field Goal,Sacramento Kings,1610612758,1626161,3,8,0.375,2,1.873991458326183,0.16129032258064516,0.9389104292667523
3770,Yogi Ferrell,Mid-Range_Right Side(R)_8-16 ft._2PT Field Goal,2PT Field Goal,Sacramento Kings,1610612758,1627812,2,5,0.4,2,1.873991458326183,0.16129032258064516,0.9813540120960822
3771,Bojan Bogdanovic,In The Paint (Non-RA)_Left Side(L)_8-16 ft._2PT Field Goal,2PT Field Goal,Indiana Pacers,1610612754,202711,2,5,0.4,2,1.2898994322194424,0.125,0.8967424574164582
3772,Cory Joseph,In The Paint (Non-RA)_Left Side(L)_8-16 ft._2PT Field Goal,2PT Field Goal,Indiana Pacers,1610612754,202709,2,5,0.4,2,1.2898994322194424,0.125,0.8967424574164582
3773,Domantas Sabonis,In The Paint (Non-RA)_Left Side(L)_8-16 ft._2PT Field Goal,2PT Field Goal,Indiana Pacers,1610612754,1627734,0,3,0.0,2,1.2898994322194424,0.125,0.1612374290274303
3774,Kyle O'Quinn,In The Paint (Non-RA)_Left Side(L)_8-16 ft._2PT Field Goal,2PT Field Goal,Indiana Pacers,1610612754,203124,1,1,1.0,2,1.2898994322194424,0.125,2.0
3775,Myles Turner,In The Paint (Non-RA)_Left Side(L)_8-16 ft._2PT Field Goal,2PT Field Goal,Indiana Pacers,1610612754,1626167,2,5,0.4,2,1.2898994322194424,0.125,0.8967424574164582
